Country,Date,C1_School_closing,C1_Flag,C2_Workplace_closing,C2_Flag,C3_Cancel_public_events,C3_Flag,C4_Restrictions_on_gatherings,C4_Flag,C5_Close_public_transport,C5_Flag,C6_Stay_at_home_requirements,C6_Flag,C7_Restrictions_on_internal_movement,C7_Flag,C8_International_travel_controls,E1_Income_support,E1_Flag,E2_Debt_contract_relief,E3_Fiscal_measures,E4_International_support,H1_Public_information_campaigns,H1_Flag,H2_Testing_policy,H3_Contact_tracing,H4_Emergency_investment_in_healthcare,H5_Investment_in_vaccines,H6_Facial_Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Monaco,2020-02-24,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,NA,0,0,0,1,1,0,0,0,0,0,NA,NA,0,0,9.26,9.26,16.67,16.67,5.95,5.95,6.94,6.94,0,0
Monaco,2020-02-25,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,NA,0,0,0,1,1,2,0,0,0,0,NA,NA,0,0,9.26,9.26,16.67,16.67,10.71,10.71,12.5,12.5,0,0
Monaco,2020-02-26,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,NA,0,0,0,1,1,2,0,0,0,0,NA,NA,0,0,9.26,9.26,16.67,16.67,10.71,10.71,12.5,12.5,0,0
Monaco,2020-02-27,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,NA,0,0,0,1,1,2,0,0,0,0,NA,NA,0,0,9.26,9.26,16.67,16.67,10.71,10.71,12.5,12.5,0,0
Monaco,2020-02-28,0,NA,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,0,0,18.52,18.52,26.19,26.19,20.24,20.24,23.61,23.61,0,0
Monaco,2020-02-29,0,NA,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,1,0,18.52,18.52,26.19,26.19,20.24,20.24,23.61,23.61,0,0
Monaco,2020-03-01,0,NA,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,1,0,18.52,18.52,26.19,26.19,20.24,20.24,23.61,23.61,0,0
Monaco,2020-03-02,0,NA,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,1,0,18.52,18.52,26.19,26.19,20.24,20.24,23.61,23.61,0,0
Monaco,2020-03-03,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-04,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-05,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-06,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-07,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-08,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-09,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-10,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-11,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-12,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-13,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-14,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,NA,NA,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-15,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,7,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-16,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,9,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-17,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,9,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-18,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,9,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-19,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,9,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-20,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,12,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-21,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,18,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-22,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,18,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-23,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,20,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-24,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,22,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-25,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,23,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-26,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,23,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-27,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,26,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-28,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,32,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-29,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,33,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-30,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,35,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-03-31,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,36,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-01,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,37,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-02,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,40,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-03,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,43,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-04,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,47,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-05,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,48,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-06,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,51,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-07,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,52,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-08,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,54,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-09,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,54,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-10,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,57,0,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-11,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,63,1,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-12,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,63,1,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-13,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,64,1,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-14,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,64,1,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-15,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,64,1,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-16,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,64,1,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-17,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,64,1,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-18,1,1,1,1,0,NA,0,NA,0,NA,1,1,1,1,0,0,NA,0,0,0,1,1,2,1,0,0,0,NA,NA,65,1,22.22,22.22,33.33,33.33,22.62,22.62,26.39,26.39,0,0
Monaco,2020-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monaco,2020-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
